seed,peak_type,cell,k,w,n_xref,n_diff,median_xref_reg,median_diff_reg,delta_reg,separated_reg,median_xref_ie,median_diff_ie,delta_ie,separated_ie,matrix,rank_ie
1,broad,k8_w20,8,20,18,54,0.9908672352630388,0.9326916169815387,0.058175618281500086,True,0.9908643643607794,0.932669030642798,0.05819533371798136,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k8_w20/exp_a_mnmzr_p24_jaccD_k8_w20_rehash-selector64_full.csv,52
1,broad,k8_w25,8,25,18,54,0.9884107371112058,0.928438188909615,0.0599725482015907,True,0.9884075582074804,0.9284187265759124,0.059988831631567985,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k8_w25/exp_a_mnmzr_p24_jaccD_k8_w25_rehash-selector64_full.csv,51
1,broad,k8_w30,8,30,18,54,0.9838594340586373,0.9216258265266434,0.06223360753199392,True,0.9838538460618343,0.9216001422957097,0.0622537037661246,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k8_w30/exp_a_mnmzr_p24_jaccD_k8_w30_rehash-selector64_full.csv,50
1,broad,k8_w50,8,50,18,54,0.97946645109135,0.9135349831958448,0.06593146789550519,True,0.9794645155375057,0.9135263956640327,0.06593811987347298,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k8_w50/exp_a_mnmzr_p24_jaccD_k8_w50_rehash-selector64_full.csv,48
1,broad,k8_w75,8,75,18,54,0.9789398958826313,0.9147885812406096,0.06415131464202173,True,0.9789355994799122,0.9147701323054375,0.06416546717447469,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k8_w75/exp_a_mnmzr_p24_jaccD_k8_w75_rehash-selector64_full.csv,49
1,broad,k10_w10,10,10,18,54,0.9905595676664256,0.919539461467038,0.07102010619938759,True,0.990528557687691,0.9193221838574056,0.07120637383028539,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k10_w10/exp_a_mnmzr_p24_jaccD_k10_w10_rehash-selector64_full.csv,46
1,broad,k10_w15,10,15,18,54,0.9881175797097842,0.9043348060148451,0.08378277369493914,True,0.9880924175460402,0.9042010339791811,0.0838913835668591,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k10_w15/exp_a_mnmzr_p24_jaccD_k10_w15_rehash-selector64_full.csv,45
1,broad,k10_w20,10,20,18,54,0.9861227032077234,0.8986884704125535,0.08743423279516993,True,0.9861121743372624,0.8985772711195124,0.08753490321775004,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k10_w20/exp_a_mnmzr_p24_jaccD_k10_w20_rehash-selector64_full.csv,44
1,broad,k10_w25,10,25,18,54,0.9843185002090378,0.8927209002029146,0.09159760000612316,True,0.9843346791503544,0.8925902134299101,0.09174446572044437,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k10_w25/exp_a_mnmzr_p24_jaccD_k10_w25_rehash-selector64_full.csv,43
1,broad,k10_w30,10,30,18,54,0.9829727974847926,0.889053153307127,0.09391964417766563,True,0.9829482469499045,0.888954171027189,0.09399407592271547,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k10_w30/exp_a_mnmzr_p24_jaccD_k10_w30_rehash-selector64_full.csv,42
1,broad,k10_w50,10,50,18,54,0.978799167305796,0.8792105653657812,0.09958860194001473,True,0.9787790465422522,0.8790748179589093,0.09970422858334294,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k10_w50/exp_a_mnmzr_p24_jaccD_k10_w50_rehash-selector64_full.csv,40
1,broad,k10_w75,10,75,18,54,0.9748309766458587,0.8759932007747955,0.09883777587106324,True,0.9748559597699443,0.8759301421096265,0.09892581766031783,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k10_w75/exp_a_mnmzr_p24_jaccD_k10_w75_rehash-selector64_full.csv,41
1,broad,k15_w15,15,15,18,54,0.9261371925316283,0.4447597151783412,0.4813774773532871,True,0.9194627446438457,0.40854377262742675,0.5109189720164189,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k15_w15/exp_a_mnmzr_p24_jaccD_k15_w15_rehash-selector64_full.csv,33
1,broad,k15_w20,15,20,18,54,0.9230880105377244,0.436066282204661,0.4870217283330634,True,0.9177525583148642,0.4077163107384706,0.5100362475763937,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k15_w20/exp_a_mnmzr_p24_jaccD_k15_w20_rehash-selector64_full.csv,35
1,broad,k15_w25,15,25,18,54,0.9209627259047874,0.430383955543479,0.4905787703613084,True,0.9164852990198828,0.40708537527407496,0.5093999237458079,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k15_w25/exp_a_mnmzr_p24_jaccD_k15_w25_rehash-selector64_full.csv,36
1,broad,k15_w30,15,30,18,54,0.9191870576732707,0.4265020024598799,0.4926850552133908,True,0.9153071209344746,0.40671028721375135,0.5085968337207233,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k15_w30/exp_a_mnmzr_p24_jaccD_k15_w30_rehash-selector64_full.csv,37
1,broad,k15_w50,15,50,18,54,0.9144869087614529,0.4179042934086404,0.4965826153528125,True,0.9120026176543999,0.4053923114360321,0.5066103062183678,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k15_w50/exp_a_mnmzr_p24_jaccD_k15_w50_rehash-selector64_full.csv,38
1,broad,k15_w75,15,75,18,54,0.9112806263064558,0.4131423257618648,0.49813830054459096,True,0.9096165266455278,0.40456794513363065,0.5050485815118972,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k15_w75/exp_a_mnmzr_p24_jaccD_k15_w75_rehash-selector64_full.csv,39
1,broad,k20_w20,20,20,18,54,0.9054595455889985,0.37622124147590374,0.5292383041130948,True,0.8975567667704353,0.3384009244029751,0.5591558423674602,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k20_w20/exp_a_mnmzr_p24_jaccD_k20_w20_rehash-selector64_full.csv,1
1,broad,k20_w25,20,25,18,54,0.9026940556370213,0.369108103446135,0.5335859521908863,True,0.8961099723394578,0.3379102923030386,0.5581996800364192,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k20_w25/exp_a_mnmzr_p24_jaccD_k20_w25_rehash-selector64_full.csv,2
1,broad,k20_w30,20,30,18,54,0.9004324244671885,0.36402337369396615,0.5364090507732224,True,0.8948054294563603,0.3375470297487922,0.5572583997075682,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k20_w30/exp_a_mnmzr_p24_jaccD_k20_w30_rehash-selector64_full.csv,3
1,broad,k20_w35,20,35,18,54,0.8985908699397072,0.36026707730346685,0.5383237926362403,True,0.8936114832912426,0.33712700526121664,0.556484478030026,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k20_w35/exp_a_mnmzr_p24_jaccD_k20_w35_rehash-selector64_full.csv,4
1,broad,k20_w40,20,40,18,54,0.8969582618336193,0.35716916515193964,0.5397890966816796,True,0.8924675170756649,0.3368283019268168,0.5556392151488481,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k20_w40/exp_a_mnmzr_p24_jaccD_k20_w40_rehash-selector64_full.csv,5
1,broad,k20_w50,20,50,18,54,0.8942956500268705,0.35272754335827883,0.5415681066685917,True,0.8906432361975396,0.3366507019362685,0.553992534261271,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k20_w50/exp_a_mnmzr_p24_jaccD_k20_w50_rehash-selector64_full.csv,6
1,broad,k20_w60,20,60,18,54,0.8922862821554255,0.3497555568026969,0.5425307253527286,True,0.8892054032608303,0.33640848402882695,0.5527969192320034,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k20_w60/exp_a_mnmzr_p24_jaccD_k20_w60_rehash-selector64_full.csv,8
1,broad,k20_w75,20,75,18,54,0.8899113741017831,0.34680259463646046,0.5431087794653227,True,0.887413775134807,0.3361102383999221,0.5513035367348849,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k20_w75/exp_a_mnmzr_p24_jaccD_k20_w75_rehash-selector64_full.csv,10
1,broad,k25_w25,25,25,18,54,0.8946405137301945,0.36462357020516123,0.5300169435250333,True,0.8873462242266542,0.3341461583905763,0.5532000658360778,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k25_w25/exp_a_mnmzr_p24_jaccD_k25_w25_rehash-selector64_full.csv,7
1,broad,k25_w30,25,30,18,54,0.8921810153989508,0.3596469837546994,0.5325340316442514,True,0.8859707501399612,0.3339241342212747,0.5520466159186865,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k25_w30/exp_a_mnmzr_p24_jaccD_k25_w30_rehash-selector64_full.csv,9
1,broad,k25_w35,25,35,18,54,0.8899773836800873,0.3561416095844959,0.5338357740955914,True,0.8845565961415047,0.33382978825801113,0.5507268078834936,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k25_w35/exp_a_mnmzr_p24_jaccD_k25_w35_rehash-selector64_full.csv,11
1,broad,k25_w40,25,40,18,54,0.8882321253730848,0.35348132182592673,0.5347508035471581,True,0.883393247966668,0.3336640031584247,0.5497292448082433,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k25_w40/exp_a_mnmzr_p24_jaccD_k25_w40_rehash-selector64_full.csv,12
1,broad,k25_w50,25,50,18,54,0.8852282399975631,0.3494278230863427,0.5358004169112204,True,0.8812120416328894,0.3334549429945082,0.5477570986383812,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k25_w50/exp_a_mnmzr_p24_jaccD_k25_w50_rehash-selector64_full.csv,13
1,broad,k25_w60,25,60,18,54,0.8828642256670028,0.3466908872153537,0.5361733384516492,True,0.8794310820273822,0.3333115409153582,0.546119541112024,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k25_w60/exp_a_mnmzr_p24_jaccD_k25_w60_rehash-selector64_full.csv,14
1,broad,k25_w75,25,75,18,54,0.8799174319663248,0.34380561724123987,0.536111814725085,True,0.8770398679971553,0.3331040235998394,0.5439358443973159,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k25_w75/exp_a_mnmzr_p24_jaccD_k25_w75_rehash-selector64_full.csv,17
1,broad,k30_w30,30,30,18,54,0.884303332749126,0.3578397575803152,0.5264635751688107,True,0.8775242486461733,0.3316572828088486,0.5458669658373247,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k30_w30/exp_a_mnmzr_p24_jaccD_k30_w30_rehash-selector64_full.csv,15
1,broad,k30_w35,30,35,18,54,0.8819915697962429,0.3541520178405544,0.5278395519556885,True,0.8759985477843877,0.3313662078120716,0.5446323399723161,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k30_w35/exp_a_mnmzr_p24_jaccD_k30_w35_rehash-selector64_full.csv,16
1,broad,k30_w40,30,40,18,54,0.8800547532527275,0.3513936454603953,0.5286611077923322,True,0.8746858433828619,0.331211995494151,0.5434738478887109,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k30_w40/exp_a_mnmzr_p24_jaccD_k30_w40_rehash-selector64_full.csv,18
1,broad,k30_w50,30,50,18,54,0.8767241457538374,0.3474002591408901,0.5293238866129473,True,0.8722687636779743,0.33112746438371926,0.541141299294255,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k30_w50/exp_a_mnmzr_p24_jaccD_k30_w50_rehash-selector64_full.csv,19
1,broad,k30_w60,30,60,18,54,0.8738419196548071,0.3445353606980793,0.5293065589567278,True,0.8700002828029487,0.3309266252118416,0.5390736575911071,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k30_w60/exp_a_mnmzr_p24_jaccD_k30_w60_rehash-selector64_full.csv,20
1,broad,k30_w75,30,75,18,54,0.8705096029008694,0.34149397878028176,0.5290156241205877,True,0.8673040268899412,0.33053049460278566,0.5367735322871556,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k30_w75/exp_a_mnmzr_p24_jaccD_k30_w75_rehash-selector64_full.csv,23
1,broad,k35_w35,35,35,18,54,0.8746165301903721,0.35252383717626845,0.5220926930141037,True,0.8682741386102182,0.3297724724087106,0.5385016662015076,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k35_w35/exp_a_mnmzr_p24_jaccD_k35_w35_rehash-selector64_full.csv,21
1,broad,k35_w40,35,40,18,54,0.8726745901435748,0.3497568523287948,0.52291773781478,True,0.8670372446904636,0.32954001220628076,0.5374972324841829,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k35_w40/exp_a_mnmzr_p24_jaccD_k35_w40_rehash-selector64_full.csv,22
1,broad,k35_w50,35,50,18,54,0.8691415629329665,0.3457869321623456,0.5233546307706209,True,0.8644507656542789,0.32937149299289026,0.5350792726613887,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k35_w50/exp_a_mnmzr_p24_jaccD_k35_w50_rehash-selector64_full.csv,24
1,broad,k35_w60,35,60,18,54,0.8662195235487313,0.3429849086946609,0.5232346148540704,True,0.8622984811120722,0.32924263114459223,0.53305584996748,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k35_w60/exp_a_mnmzr_p24_jaccD_k35_w60_rehash-selector64_full.csv,25
1,broad,k35_w75,35,75,18,54,0.8624158562732422,0.3398612332208106,0.5225546230524316,True,0.8591406475908802,0.32884953463360966,0.5302911129572705,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k35_w75/exp_a_mnmzr_p24_jaccD_k35_w75_rehash-selector64_full.csv,27
1,broad,k40_w40,40,40,18,54,0.8654187666537934,0.3481442203678362,0.5172745462859571,True,0.8594080047441152,0.32804464580067644,0.5313633589434388,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k40_w40/exp_a_mnmzr_p24_jaccD_k40_w40_rehash-selector64_full.csv,26
1,broad,k40_w50,40,50,18,54,0.8618332221436165,0.34414494133256457,0.5176882808110519,True,0.856871660691082,0.32787011973021735,0.5290015409608646,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k40_w50/exp_a_mnmzr_p24_jaccD_k40_w50_rehash-selector64_full.csv,28
1,broad,k40_w60,40,60,18,54,0.858785652515516,0.34103600889440794,0.517749643621108,True,0.8545416451381326,0.32746517551539633,0.5270764696227362,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k40_w60/exp_a_mnmzr_p24_jaccD_k40_w60_rehash-selector64_full.csv,29
1,broad,k40_w75,40,75,18,54,0.854510374603976,0.33803646835608475,0.5164739062478914,True,0.8510997425949448,0.32707821897940403,0.5240215236155408,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k40_w75/exp_a_mnmzr_p24_jaccD_k40_w75_rehash-selector64_full.csv,30
1,broad,k50_w50,50,50,18,54,0.8471136263627448,0.341620042014185,0.5054935843485597,True,0.8415212338876047,0.325212941897563,0.5163082919900417,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k50_w50/exp_a_mnmzr_p24_jaccD_k50_w50_rehash-selector64_full.csv,31
1,broad,k50_w60,50,60,18,54,0.8438508549736768,0.3389456434072204,0.5049052115664565,True,0.839114748296566,0.32522761216445195,0.513887136132114,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k50_w60/exp_a_mnmzr_p24_jaccD_k50_w60_rehash-selector64_full.csv,32
1,broad,k50_w75,50,75,18,54,0.8394816077820674,0.3359867122010865,0.5034948955809808,True,0.8355898241358933,0.3249813611133655,0.5106084630225278,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/broad/k50_w75/exp_a_mnmzr_p24_jaccD_k50_w75_rehash-selector64_full.csv,34
1,narrow,k5_w5,5,5,18,54,1.0,1.0,0.0,False,1.0,1.0,0.0,False,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k5_w5/exp_a_mnmzr_p24_jaccD_k5_w5_rehash-selector64_full.csv,63
1,narrow,k5_w8,5,8,18,54,1.0,0.9973262032085561,0.002673796791443861,False,1.0,0.997326392380493,0.002673607619506968,False,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k5_w8/exp_a_mnmzr_p24_jaccD_k5_w8_rehash-selector64_full.csv,62
1,narrow,k5_w10,5,10,18,54,1.0,0.9917582417582418,0.008241758241758212,True,1.0,0.9917587217659692,0.008241278234030758,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k5_w10/exp_a_mnmzr_p24_jaccD_k5_w10_rehash-selector64_full.csv,61
1,narrow,k5_w15,5,15,18,54,0.9969135802469136,0.9754601226993865,0.021453457547527033,True,0.9969135099671516,0.9754595889569291,0.021453921010222476,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k5_w15/exp_a_mnmzr_p24_jaccD_k5_w15_rehash-selector64_full.csv,60
1,narrow,k5_w20,5,20,18,54,0.9931972789115646,0.9623287671232876,0.030868511788276987,False,0.9931966979766851,0.9623253252778222,0.030871372698862865,False,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k5_w20/exp_a_mnmzr_p24_jaccD_k5_w20_rehash-selector64_full.csv,59
1,narrow,k5_w25,5,25,18,54,0.9927272727272727,0.9267399267399268,0.0659873459873459,True,0.9927265665968599,0.9267338251277379,0.06599274146912193,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k5_w25/exp_a_mnmzr_p24_jaccD_k5_w25_rehash-selector64_full.csv,50
1,narrow,k5_w30,5,30,18,54,0.9565217391304348,0.91796875,0.03855298913043481,False,0.956519067752079,0.9179647348640332,0.03855433288804577,False,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k5_w30/exp_a_mnmzr_p24_jaccD_k5_w30_rehash-selector64_full.csv,57
1,narrow,k5_w50,5,50,18,54,0.8857142857142857,0.8223350253807107,0.063379260333575,False,0.8857161783345165,0.822346930823835,0.06336924751068151,False,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k5_w50/exp_a_mnmzr_p24_jaccD_k5_w50_rehash-selector64_full.csv,52
1,narrow,k5_w75,5,75,18,54,0.9067796610169492,0.8629032258064516,0.043876435210497555,False,0.9067801310205027,0.8628998516543713,0.04388027936613137,False,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k5_w75/exp_a_mnmzr_p24_jaccD_k5_w75_rehash-selector64_full.csv,55
1,narrow,k8_w8,8,8,18,54,0.9977931631328429,0.9651955040576314,0.032597659075211505,True,0.9977917921980851,0.9651741837207491,0.03261760847733597,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k8_w8/exp_a_mnmzr_p24_jaccD_k8_w8_rehash-selector64_full.csv,58
1,narrow,k8_w10,8,10,18,54,0.9967368875665819,0.9539135036320777,0.04282338393450413,True,0.996734835833074,0.9538848281972844,0.04285000763578961,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k8_w10/exp_a_mnmzr_p24_jaccD_k8_w10_rehash-selector64_full.csv,56
1,narrow,k8_w15,8,15,18,54,0.9952738730004848,0.9407402867998529,0.05453358620063187,True,0.9952712124263272,0.940770780931245,0.05450043149508221,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k8_w15/exp_a_mnmzr_p24_jaccD_k8_w15_rehash-selector64_full.csv,54
1,narrow,k8_w20,8,20,18,54,0.9938103308525532,0.932468694096601,0.06134163675595217,True,0.9938082490785616,0.9324482236957548,0.061360025382806826,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k8_w20/exp_a_mnmzr_p24_jaccD_k8_w20_rehash-selector64_full.csv,53
1,narrow,k8_w25,8,25,18,54,0.9920477137176938,0.9236274766518285,0.06842023706586531,True,0.9920455136065949,0.9236061087462596,0.06843940486033528,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k8_w25/exp_a_mnmzr_p24_jaccD_k8_w25_rehash-selector64_full.csv,48
1,narrow,k8_w30,8,30,18,54,0.9871146793537516,0.9188565697091274,0.0682581096446242,True,0.9871103719805999,0.9188290401633217,0.06828133181727825,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k8_w30/exp_a_mnmzr_p24_jaccD_k8_w30_rehash-selector64_full.csv,49
1,narrow,k8_w50,8,50,18,54,0.9829373305692872,0.9105396023982328,0.07239772817105439,True,0.9829356913554361,0.9105312260821137,0.07240446527332245,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k8_w50/exp_a_mnmzr_p24_jaccD_k8_w50_rehash-selector64_full.csv,47
1,narrow,k8_w75,8,75,18,54,0.9802707042899748,0.9166853806422637,0.06358532364771108,True,0.9802664441716895,0.9168922244425449,0.06337421972914459,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k8_w75/exp_a_mnmzr_p24_jaccD_k8_w75_rehash-selector64_full.csv,51
1,narrow,k10_w10,10,10,18,54,0.9933720943497389,0.9090581764138079,0.08431391793593102,True,0.9933498258452944,0.9087978173443716,0.08455200850092282,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k10_w10/exp_a_mnmzr_p24_jaccD_k10_w10_rehash-selector64_full.csv,46
1,narrow,k10_w15,10,15,18,54,0.9916737149716126,0.8948062435474143,0.09686747142419827,True,0.9916506661984953,0.8946493702786503,0.09700129591984497,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k10_w15/exp_a_mnmzr_p24_jaccD_k10_w15_rehash-selector64_full.csv,45
1,narrow,k10_w20,10,20,18,54,0.9895781763712759,0.8872985526585917,0.10227962371268418,True,0.989547739734653,0.8871055734492184,0.10244216628543468,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k10_w20/exp_a_mnmzr_p24_jaccD_k10_w20_rehash-selector64_full.csv,44
1,narrow,k10_w25,10,25,18,54,0.988124057918056,0.8837770158338791,0.10434704208417689,True,0.9881225678556728,0.8836809921309388,0.104441575724734,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k10_w25/exp_a_mnmzr_p24_jaccD_k10_w25_rehash-selector64_full.csv,43
1,narrow,k10_w30,10,30,18,54,0.9873566180063794,0.8802327257006989,0.10712389230568053,True,0.987341547308775,0.8801818975897758,0.10715964971899916,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k10_w30/exp_a_mnmzr_p24_jaccD_k10_w30_rehash-selector64_full.csv,42
1,narrow,k10_w50,10,50,18,54,0.9831060680531956,0.8714664624200389,0.11163960563315667,True,0.9831533303417904,0.8713929589386883,0.11176037140310213,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k10_w50/exp_a_mnmzr_p24_jaccD_k10_w50_rehash-selector64_full.csv,41
1,narrow,k10_w75,10,75,18,54,0.9804424034933066,0.8671295037744924,0.1133128997188142,True,0.9804363970183069,0.8670590071691088,0.1133773898491981,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k10_w75/exp_a_mnmzr_p24_jaccD_k10_w75_rehash-selector64_full.csv,40
1,narrow,k15_w15,15,15,18,54,0.9531430848629628,0.41863678474495,0.5345063001180128,True,0.9492761879373264,0.3904512282840953,0.5588249596532311,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k15_w15/exp_a_mnmzr_p24_jaccD_k15_w15_rehash-selector64_full.csv,31
1,narrow,k15_w20,15,20,18,54,0.9508740953540478,0.41144363843468734,0.5394304569193604,True,0.9477938409793765,0.3895382136447212,0.5582556273346553,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k15_w20/exp_a_mnmzr_p24_jaccD_k15_w20_rehash-selector64_full.csv,32
1,narrow,k15_w25,15,25,18,54,0.9489722742236522,0.406887847899132,0.5420844263245201,True,0.9463593774795986,0.38899204789226816,0.5573673295873305,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k15_w25/exp_a_mnmzr_p24_jaccD_k15_w25_rehash-selector64_full.csv,33
1,narrow,k15_w30,15,30,18,54,0.9474291298128261,0.40373797780250903,0.5436911520103171,True,0.9451276251652948,0.3886464209306097,0.5564812042346852,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k15_w30/exp_a_mnmzr_p24_jaccD_k15_w30_rehash-selector64_full.csv,34
1,narrow,k15_w50,15,50,18,54,0.9430050538622262,0.39697503985012145,0.5460300140121048,True,0.9414478776498818,0.38756317710220595,0.5538847005476759,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k15_w50/exp_a_mnmzr_p24_jaccD_k15_w50_rehash-selector64_full.csv,37
