file1,file2,sketch_type,mode,precision,num_hashes,kmer_size,window_size,reg_eq_similarity,jaccard_similarity_ie,containment_AB,containment_BA,cosketch_geom,cosketch_arith,cosketch_max
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS14718.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.4909210205078125,0.3550963886528878,0.47126072818168496,0.5902598260279274,0.5274147091524048,0.5307602771048061,0.5902598260279274
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.38370513916015625,0.23208329309055784,0.3558914241168314,0.40016772788536387,0.3773807925195966,0.37802957600109766,0.40016772788536387
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.36473846435546875,0.20965573200250134,0.34512518608044324,0.348162167224588,0.34664035072327676,0.3466436766525156,0.348162167224588
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.3782196044921875,0.226564549975924,0.3907549325272898,0.35031123632860883,0.3699808691204682,0.3705330844279493,0.3907549325272898
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.351898193359375,0.19560020206379242,0.3244552274083926,0.3299916389974118,0.327211723924699,0.3272234332029022,0.3299916389974118
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.3203926086425781,0.17896578619606196,0.23567529535742365,0.42652397648325907,0.31705072801480033,0.33109963592034136,0.42652397648325907
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.34113311767578125,0.18480327713869357,0.29260058958173357,0.3340536261461119,0.3126408290071346,0.3133271078639227,0.3340536261461119
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.3477325439453125,0.1921611386742457,0.299500854932935,0.3490307346825122,0.32331873350500867,0.3242657948077236,0.3490307346825122
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.3313026428222656,0.17746709554755408,0.2646483440440725,0.3501096213961186,0.3043943684373612,0.30737898272009556,0.3501096213961186
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.390655517578125,0.2386910798331775,0.3980868064035901,0.3734826340584648,0.3855885229613752,0.3857847202310275,0.3980868064035901
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.4073143005371094,0.26096329510426475,0.4584544127740763,0.3772567645569185,0.41587862226855327,0.4178555886654974,0.4584544127740763
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.40152740478515625,0.253134460662861,0.420493678823297,0.3887552392406418,0.4043131468430484,0.4046244590319694,0.420493678823297
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.4079132080078125,0.2589204875276342,0.39120474918760906,0.4336544737429431,0.41188310190476696,0.41242961146527607,0.4336544737429431
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.4035148620605469,0.2518403597434884,0.38949105147518137,0.4160917072360804,0.4025717284677158,0.4027913793556309,0.4160917072360804
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.39586639404296875,0.24530816380028506,0.38291534710364156,0.40568578324852084,0.39413615985801154,0.3943005651760812,0.40568578324852084
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.3994483947753906,0.24754313923050508,0.3800864589942795,0.41515833003569197,0.39723552155521613,0.3976223945149857,0.41515833003569197
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.39437103271484375,0.2424568020603739,0.41910580906712996,0.36517491246920875,0.39121212550408774,0.3921403607681694,0.41910580906712996
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.2826080322265625,0.13400524691643573,0.18457586410029075,0.3284538329219528,0.24622073435968378,0.2565148485111218,0.3284538329219528
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.3596382141113281,0.21533587271875912,0.2876125194123891,0.4614657682785673,0.3643121357259081,0.37453914384547815,0.4614657682785673
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS14718.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.3926277160644531,0.2406515227493595,0.368105004661161,0.410042770425843,0.3885084245146819,0.389073887543502,0.410042770425843
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.38370513916015625,0.23208329309055784,0.40016772788536387,0.3558914241168314,0.3773807925195966,0.37802957600109766,0.40016772788536387
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.6161117553710938,0.5028083405092353,0.7075015702519067,0.6347574297404107,0.6701431774407652,0.6711294999961588,0.7075015702519067
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.7024421691894531,0.6111621210447057,0.8550945978197856,0.6817720974577671,0.7635310324278909,0.7684333476387764,0.8550945978197856
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.4228401184082031,0.2761619535073108,0.4556407482219927,0.4121413398315305,0.43334557624839454,0.4338910440267616,0.4556407482219927
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.392333984375,0.25401144549374033,0.3284072911633458,0.528588416323573,0.41664408065535685,0.4284978537434594,0.528588416323573
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.409698486328125,0.2596473444786555,0.409137491385363,0.41541840415886017,0.4122659866552987,0.4122779477721116,0.41541840415886017
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.428314208984375,0.28060131847797887,0.43053130721155763,0.44621668387761637,0.4383038354947816,0.438373995544587,0.44621668387761637
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.3979454040527344,0.24695067043052876,0.3663694267028468,0.4310518877997628,0.39739682058665105,0.3987106572513048,0.4310518877997628
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.4477043151855469,0.30423612659186594,0.5128350342710847,0.42790343890372473,0.46844836935878714,0.4703692365874047,0.5128350342710847
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.4582786560058594,0.3217957580664988,0.576112728575039,0.42162253068095057,0.49285099835479235,0.4988676296279948,0.576112728575039
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.46402740478515625,0.3257725974126659,0.5445728369568169,0.4477630170616128,0.4938011507536066,0.49616792700921486,0.5445728369568169
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.46970367431640625,0.32913183293435094,0.4988101097932491,0.4917568535435156,0.49527092596640854,0.4952834816683823,0.4988101097932491
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.4637718200683594,0.3229646344602257,0.5010666146604323,0.4760608908489647,0.48840374583936225,0.48856375275469854,0.5010666146604323
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.468841552734375,0.3278071515905596,0.5088904416149742,0.47949796777900594,0.4939756396590231,0.49419420469699005,0.5088904416149742
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.4637031555175781,0.32203518307583384,0.4943477230165823,0.48021902139467093,0.48723216209083225,0.4872833722056266,0.4943477230165823
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.43781280517578125,0.29592611978101946,0.5230308558727597,0.40530319332822085,0.46041945668533807,0.46416702460049025,0.5230308558727597
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.3330268859863281,0.18462424331735258,0.25432710949944043,0.40250153503814334,0.3199485145696706,0.32841432226879186,0.40250153503814334
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.43670654296875,0.2964565688911266,0.38891602103652717,0.5549616841489192,0.46457883079938933,0.47193885259272317,0.5549616841489192
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS14718.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.37023162841796875,0.21815260420252205,0.3233234415785613,0.40143408534103253,0.36026802528035223,0.3623787634597969,0.40143408534103253
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.36473846435546875,0.20965573200250134,0.348162167224588,0.34512518608044324,0.34664035072327676,0.3466436766525156,0.348162167224588
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.6161117553710938,0.5028083405092353,0.6347574297404107,0.7075015702519067,0.6701431774407652,0.6711294999961588,0.7075015702519067
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.6208648681640625,0.5095052898749463,0.7173439173431738,0.6374881197160358,0.6762382901439664,0.6774160185296048,0.7173439173431738
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.4041328430175781,0.25435438475543376,0.40390661590508026,0.4072154099216063,0.40555763852482923,0.4055610129133433,0.4072154099216063
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.3703956604003906,0.23487973139488105,0.29622664275068056,0.531433078058192,0.3967677362889258,0.41382986040443626,0.531433078058192
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.3872718811035156,0.23540186986310224,0.3589171354257988,0.40619096882286415,0.3818231252369772,0.38255405212433147,0.40619096882286415
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.4106788635253906,0.26104073003868306,0.3861961454593061,0.44613738419888366,0.415086181561018,0.41616676482909487,0.44613738419888366
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.3712806701660156,0.22097529006598804,0.31899144318218686,0.4183203335620495,0.3652952325385755,0.36865588837211816,0.4183203335620495
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.424041748046875,0.2759690875429391,0.44884064757946046,0.4174263745202456,0.432848615865193,0.43313351104985304,0.44884064757946046
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.4325828552246094,0.2883979108318099,0.49825619152183426,0.4064327159280746,0.4500084634184095,0.45234445372495447,0.49825619152183426
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.43071746826171875,0.2846835732090522,0.46339713581191216,0.42468332152505783,0.443618118229859,0.444040228668485,0.46339713581191216
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.42702484130859375,0.27981274101313086,0.4176050787764712,0.4588815125549823,0.43775706756098137,0.43824329566572673,0.4588815125549823
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.4216957092285156,0.2748505893377263,0.4191816765163268,0.44390388210974185,0.43136570739323665,0.4315427793130343,0.44390388210974185
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.4218635559082031,0.27371753360678075,0.41951625226203726,0.440586192407708,0.42992216532447186,0.43005122233487264,0.440586192407708
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.4142608642578125,0.2660197837061949,0.4041878347838189,0.4376326076318507,0.42057790730079286,0.42091022120783483,0.4376326076318507
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.4000511169433594,0.2498383674305554,0.43133362683711246,0.37255092603288925,0.40086623967015594,0.40194227643500086,0.43133362683711246
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.302032470703125,0.1547934366724602,0.2100337902026538,0.370496125211165,0.2789564579526668,0.2902649577069094,0.370496125211165
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.3904914855957031,0.24907295704801669,0.3247815536312175,0.5165568626848411,0.40959509323434307,0.42066920815802933,0.5165568626848411
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS14718.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.3748207092285156,0.22592210907735044,0.3161931651919439,0.44175843906360857,0.3737392126841588,0.37897580212777626,0.44175843906360857
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.3782196044921875,0.226564549975924,0.35031123632860883,0.3907549325272898,0.3699808691204682,0.3705330844279493,0.3907549325272898
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.7024421691894531,0.6111621210447057,0.6817720974577671,0.8550945978197856,0.7635310324278909,0.7684333476387764,0.8550945978197856
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.6208648681640625,0.5095052898749463,0.6374881197160358,0.7173439173431738,0.6762382901439664,0.6774160185296048,0.7173439173431738
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.4182777404785156,0.27174980974405566,0.4020332830065902,0.4561005230172725,0.42821442134712945,0.42906690301193134,0.4561005230172725
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.35695648193359375,0.2298297112396407,0.27945167019369016,0.5641394882708383,0.397051284117681,0.4217955792322642,0.5641394882708383
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.3968467712402344,0.2492172125578207,0.3561552960973599,0.4535558798511349,0.4019158228846925,0.40485558797424737,0.4535558798511349
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.40879058837890625,0.2647386190102662,0.3703504635616427,0.4814252878785116,0.42225120311978276,0.42588787572007714,0.4814252878785116
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.3805694580078125,0.23707779579900626,0.3215133296707119,0.47444322491998564,0.39056346601254843,0.39797827729534874,0.47444322491998564
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.4412384033203125,0.2959198492501795,0.44654642410150164,0.4673149189344608,0.45681265960945805,0.4569306715179812,0.4673149189344608
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.462005615234375,0.32108557015912476,0.5078349208617872,0.4661372837883941,0.48653960848363365,0.48698610232509065,0.5078349208617872
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,18,NA,8,40,0.45967864990234375,0.3185609507522993,0.4758720076097481,0.4907466499438415,0.48325210143002395,0.4833093287767948,0.4907466499438415
