precision,k,w,column,reference,n,pearson,spearman,mae,rmse,frob,max_err,ari,nmi,path
22,10,10,jaccard_similarity_with_ends,mode_B,400,0.8240256739009515,0.5039827174292175,0.2686429644068085,0.28914213661648663,5.7828427323297324,0.4250254076489899,-0.006728343145500412,0.5837580697501935,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k10_w10.csv
22,10,20,jaccard_similarity_with_ends,bedtools,400,0.8345980413653659,0.451596424968214,0.3731639172398993,0.3961561184167346,7.923122368334692,0.5452649865283339,-0.006728343145500412,0.5837580697501935,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k10_w20.csv
22,10,20,jaccard_similarity_with_ends,mode_B,400,0.8186339536759827,0.4702952064119537,0.24229600527508915,0.26356660500400114,5.2713321000800235,0.39987020765870496,-0.006728343145500412,0.5837580697501935,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k10_w20.csv
22,10,30,jaccard_similarity_with_ends,bedtools,400,0.8306068702088866,0.4249974683734205,0.36045523965025245,0.383705966294751,7.6741193258950195,0.5335503134674163,-0.006728343145500412,0.5837580697501935,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k10_w30.csv
22,10,30,jaccard_similarity_with_ends,mode_B,400,0.8140846367883807,0.442493070844288,0.2299790971438258,0.25149656557613326,5.029931311522666,0.3881555345977874,-0.006728343145500412,0.5837580697501935,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k10_w30.csv
22,10,50,jaccard_similarity_with_ends,bedtools,400,0.8273341763525979,0.3884610335787448,0.34655402821784775,0.37012563743980764,7.402512748796153,0.5194340307016411,-0.006728343145500412,0.5837580697501935,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k10_w50.csv
22,10,50,jaccard_similarity_with_ends,mode_B,400,0.8100639457349826,0.4045119211482707,0.2172100663321567,0.23840301428057292,4.768060285611458,0.373452877599705,-0.006728343145500412,0.5837580697501935,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k10_w50.csv
22,10,100,jaccard_similarity_with_ends,bedtools,400,0.8283830819315379,0.38031782227606353,0.32264466412054243,0.3466524870445336,6.933049740890672,0.49950323383029527,-0.006728343145500412,0.5837580697501935,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k10_w100.csv
22,10,100,jaccard_similarity_with_ends,mode_B,400,0.8099902091367142,0.3917420216257168,0.1965917708298699,0.21589794013976707,4.317958802795341,0.35230181500705304,-0.006728343145500412,0.5837580697501935,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k10_w100.csv
22,10,200,jaccard_similarity_with_ends,bedtools,400,0.8341106165085767,0.4313494132252172,0.24731185472414424,0.27139822908881583,5.427964581776317,0.41473188652785953,-0.006728343145500412,0.5837580697501935,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k10_w200.csv
