corpus,method,size_class,num_intervals,subB,rep,run_id,file_a,file_b,jaccard,wall_time,cpu_time,max_rss_mb,sketch_creation_time,comparison_time,precision,threads
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,0.247321,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,0.327153,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,0.305128,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,0.321958,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,0.323751,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,0.322471,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,0.32779,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,0.321602,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,0.297134,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,0.18551,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,0.295735,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,0.50637,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,0.234683,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,0.253843,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,0.236505,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,0.220866,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,0.262172,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,0.278114,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,0.289965,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,0.280371,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,0.285643,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,0.273637,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,0.273879,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,0.250537,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,0.265811,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,0.155952,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,0.2491,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,0.226441,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,0.270273,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,0.248787,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,0.23503,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,0.262196,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,0.296984,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,0.319891,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,0.309777,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,0.317823,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,0.305358,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,0.309559,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,0.301319,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,0.291388,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,0.170995,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,0.267889,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,0.451537,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,0.607371,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,0.57613,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,0.554788,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,0.313097,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,0.313202,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,0.325796,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,0.27922,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,0.310454,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,0.276469,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,0.273837,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,0.177436,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,0.264617,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,0.347187,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,0.481841,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,0.523853,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,0.480868,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,0.269365,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,0.251144,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,0.273746,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,0.242071,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,0.26833,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,0.241538,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,0.240317,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,0.190258,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,0.210362,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,0.344375,7.07395076751709,54.235329,19.046875,,,,8
maurano,bedtools,maurano,,1.0,0,1,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,0.569733,7.07395076751709,54.235329,19.046875,,,,8
