file1,file2,sketch_type,mode,precision,num_hashes,kmer_size,window_size,reg_eq_similarity,jaccard_similarity_ie,containment_AB,containment_BA,cosketch_geom,cosketch_arith,cosketch_max
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.45888805389404297,0.3217563804793289,0.576095316397879,0.4215642581879339,0.49280949128726703,0.4988297872929065,0.576095316397879
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.46344804763793945,0.32346699786915456,0.5417672898987967,0.4452965374800455,0.49116911376010014,0.4935319136894211,0.5417672898987967
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.4687209129333496,0.327277095951226,0.497549297487551,0.48883890968715943,0.4931748737511133,0.4931941035873552,0.497549297487551
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.46397924423217773,0.32154791230971425,0.4991829789493863,0.4746798629445361,0.486777267373837,0.4869314209469612,0.4991829789493863
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.46845006942749023,0.32754109310803436,0.5079534154829194,0.47976183161564895,0.4936564199800405,0.4938576235492842,0.5079534154829194
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.46384143829345703,0.3219149907181255,0.49394368352331,0.48033326568145,0.48709093870598347,0.48713847460238,0.49394368352331
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.4382033348083496,0.2961413841662891,0.523169344941881,0.4056238133851478,0.4606625063335799,0.4643965791635144,0.523169344941881
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.33262014389038086,0.1854001799523715,0.25523726479035774,0.4039074283518843,0.3210797832954332,0.329572346571121,0.4039074283518843
fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.4348411560058594,0.2962795583095545,0.3885649985658547,0.5550564154740585,0.46440875883497934,0.4718107070199566,0.5550564154740585
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS14718.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.3714179992675781,0.2188885748445397,0.32385879888627805,0.4031008039403178,0.36131391087834464,0.36347980141329794,0.4031008039403178
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.36475610733032227,0.20968165845273987,0.34803617474680654,0.34531939137179873,0.34667512174792153,0.34667778305930264,0.34803617474680654
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.6150903701782227,0.5019732813523988,0.6335723184076337,0.7073205683135708,0.6694316487318434,0.6704464433606023,0.7073205683135708
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.6190476417541504,0.5061527280893341,0.7133964894343996,0.6353469419854567,0.6732416193205126,0.6743717157099282,0.7133964894343996
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.4042520523071289,0.253889992266254,0.40301161919257905,0.4069348703347623,0.4049684938356745,0.4049732447636707,0.4069348703347623
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.3698725700378418,0.23486090839197057,0.29603301564824214,0.531960824161585,0.3968349366969575,0.41399691990491355,0.531960824161585
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.3881087303161621,0.23641464737780138,0.3595508427374186,0.4083952114533641,0.38319556684281114,0.3839730270953914,0.4083952114533641
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.4107394218444824,0.26277920036419883,0.38753364132749685,0.44942707490876277,0.41733453110251795,0.4184803581181298,0.44942707490876277
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.3712038993835449,0.2220856879360827,0.31970811124133103,0.42106797787491046,0.3669044124981249,0.37038804455812074,0.42106797787491046
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.42514801025390625,0.27725603246040353,0.4500947462843595,0.41928367709999126,0.43441613720658895,0.4346892116921754,0.4500947462843595
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.43369054794311523,0.28928493133235783,0.4990311745377632,0.40767793655460616,0.45104766878011554,0.45335455554618465,0.4990311745377632
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.4318690299987793,0.28477214629461495,0.46320616360446054,0.42504113310826447,0.4437135028835296,0.44412364835636253,0.46320616360446054
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.4273838996887207,0.28030552019106014,0.4185399935839414,0.45907823769149464,0.43834073807704127,0.438809115637718,0.45907823769149464
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.4212651252746582,0.2728478975046636,0.41628186300506154,0.4419250527864112,0.42891186073893717,0.42910345789573634,0.4419250527864112
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.42174673080444336,0.2737050660173162,0.4186832001755578,0.4414763437207211,0.4299287480394816,0.43007977194813946,0.4414763437207211
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.41456079483032227,0.26592553032726557,0.4035576954359603,0.43811785748579385,0.42048285683997566,0.42083777646087706,0.43811785748579385
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.399869441986084,0.2494466850250014,0.4302985367280759,0.37245269179113377,0.4003321724245478,0.40137561425960483,0.4302985367280759
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.3013467788696289,0.15579314445118722,0.2110907882976737,0.3729298387068058,0.2805745063834987,0.2920103135022397,0.3729298387068058
fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.3897061347961426,0.24974167771319236,0.32514218675789136,0.5185216146381265,0.41060108580552135,0.4218319006980089,0.5185216146381265
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS14718.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.3748331069946289,0.22651856496018832,0.31682946136451273,0.44279585458419657,0.37455409769798287,0.37981265797435465,0.44279585458419657
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.37880611419677734,0.22605240530576873,0.34986865192225053,0.38978187075250176,0.36928641684187447,0.36982526133737614,0.38978187075250176
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.7022213935852051,0.6121433186859255,0.6826147813511563,0.855688716637683,0.7642681245559594,0.7691517489944196,0.855688716637683
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.6190476417541504,0.5061527280893341,0.6353469419854567,0.7133964894343996,0.6732416193205126,0.6743717157099282,0.7133964894343996
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.4180293083190918,0.2701601081329406,0.4002987839965381,0.4538492619971198,0.4262338650262005,0.42707402299682895,0.4538492619971198
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.35636186599731445,0.22679672566490405,0.2764920634876932,0.5578818013737861,0.39274659825906766,0.4171869324307396,0.5578818013737861
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.39695072174072266,0.2489236543563091,0.35558569452824423,0.4535076682205546,0.40157295623347256,0.4045466813743994,0.4535076682205546
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.40828561782836914,0.26313577326334797,0.36829737642002114,0.47958818143926935,0.4202749921017571,0.42394277892964527,0.47958818143926935
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.3799710273742676,0.23544556918887627,0.31944438835169253,0.4724043055208199,0.3884673788515638,0.3959243469362562,0.4724043055208199
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.4419112205505371,0.2960504401765088,0.446808565917113,0.4673535288203354,0.45696560044331147,0.4570810473687242,0.4673535288203354
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,21,NA,8,40,0.46209716796875,0.3196504632102413,0.5062861665287584,0.46441433475080846,0.4848984978549535,0.48535025063978343,0.5062861665287584
