num_files,num_threads,precision,sub_b,tool,mean_wall_time,std_wall_time,min_wall_time,max_wall_time,mean_cpu_time,std_cpu_time,min_cpu_time,max_cpu_time,mean_max_rss_mb,std_max_rss_mb,min_max_rss_mb,max_max_rss_mb,mean_sort_time,std_sort_time,min_sort_time,max_sort_time,mean_sketch_creation_time,std_sketch_creation_time,mean_comparison_time,std_comparison_time,mean_pair_time,std_pair_time,mean_write_time,std_write_time,mean_bedtools_serial_ms,std_bedtools_serial_ms,mean_bedtools_parallel_eff,std_bedtools_parallel_eff,min_bedtools_parallel_eff,max_bedtools_parallel_eff,hostname,cpu_model,cpu_count,slurm_job_id,git_sha,binary_version,corpus_seed
512,16,18,1,hammock_cpp_B,71.725099,1.287499,70.743479,73.543989,1080.744294,20.992869,1063.782602,1110.326717,266.363281,0.006379,266.355469,266.371094,6.888309,0.006887,6.880761,6.897414,60.754388,0.080712,10.940399,1.248761,10.818206,1.249293,0.122192,0.001141,,,,,,,c594,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,48,29652432,e32aae0-dirty,0.7.0,20260809
512,16,18,1,hammock_ie_B,77.914772,0.160927,77.782427,78.141288,1167.008425,2.122502,1165.377977,1170.006250,278.303385,0.026557,278.277344,278.339844,6.888309,0.006887,6.880761,6.897414,60.824780,0.093339,17.058362,0.106592,16.381129,0.106390,0.677233,0.000220,,,,,,,c594,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,48,29652432,e32aae0-dirty,0.7.0,20260809
1024,16,18,1,hammock_cpp_B,164.680251,1.778476,162.455921,166.809142,2498.417661,30.273486,2460.928424,2535.068809,528.510417,0.003683,528.507812,528.515625,13.702743,0.016401,13.685358,13.724733,121.388333,0.278072,43.239805,2.054942,42.752383,2.053127,0.487422,0.002000,,,,,,,c594,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,48,29652432,e32aae0-dirty,0.7.0,20260809
1024,16,18,1,hammock_ie_B,191.659491,1.574618,190.193872,193.844232,2887.106458,19.271107,2867.441454,2913.279983,576.505208,0.007366,576.500000,576.515625,13.702743,0.016401,13.685358,13.724733,121.334588,0.276961,70.272106,1.591903,67.543367,1.600412,2.728738,0.008664,,,,,,,c594,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,48,29652432,e32aae0-dirty,0.7.0,20260809
2048,16,18,1,hammock_cpp_B,417.269883,3.160187,413.598013,421.312218,6379.228874,48.449164,6321.683400,6440.209857,1064.839844,0.016877,1064.824219,1064.863281,27.339203,0.013096,27.327843,27.357551,243.153810,0.131570,174.012748,3.063683,172.050230,3.059965,1.962517,0.004601,,,,,,,c594,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,48,29652432,e32aae0-dirty,0.7.0,20260809
2048,16,18,1,hammock_ie_B,529.629390,5.242913,524.995550,536.959079,8012.839946,77.034411,7954.693112,8121.698449,1256.839844,0.011049,1256.832031,1256.855469,27.339203,0.013096,27.327843,27.357551,242.780551,0.525943,286.744221,4.892061,275.780942,4.883554,10.963278,0.026298,,,,,,,c594,Intel(R) Xeon(R) Gold 6248R CPU @ 3.00GHz,48,29652432,e32aae0-dirty,0.7.0,20260809
