file1,file2,sketch_type,mode,precision,num_hashes,kmer_size,window_size,reg_eq_similarity,jaccard_similarity_ie,containment_AB,containment_BA,cosketch_geom,cosketch_arith,cosketch_max,ref1,ref2
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.4932746887207031,0.36086017757561906,0.6044833921251858,0.472399747753289,0.5343760866290614,0.5384415699392374,0.6044833921251858,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.39508056640625,0.24392122159920326,0.4174916101466012,0.36976415236959237,0.39290384491281616,0.3936278812580968,0.4174916101466012,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.3766326904296875,0.22652677360133117,0.4140686352806623,0.33339660483880174,0.3715495622024185,0.373732620059732,0.4140686352806623,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.3775520324707031,0.2299440899560926,0.45241699620137027,0.3186201920383352,0.37966984369460705,0.38551859411985273,0.45241699620137027,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.3662147521972656,0.2142354233561299,0.3945013022096702,0.31919142225890257,0.3548540992228972,0.3568463622342864,0.3945013022096702,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.3586540222167969,0.21152760660608175,0.29530631729229684,0.42713119707524255,0.3551542493184337,0.3612187571837697,0.42713119707524255,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.3633232116699219,0.20909848680095103,0.36186137765435966,0.3312414113960173,0.34621304635142985,0.34655139452518846,0.36186137765435966,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.3758697509765625,0.22102287135890722,0.3744709935756484,0.3503872851731624,0.3622290364052393,0.3624291393744054,0.3744709935756484,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.3522300720214844,0.19756753810293923,0.32119262618364586,0.3391941840792201,0.33007070571412983,0.33019340513143297,0.3391941840792201,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.40900421142578125,0.2648370686231057,0.49007775551506527,0.365575384110643,0.4232733912219167,0.42782656981285416,0.49007775551506527,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.39942169189453125,0.26048557212971557,0.5248431314751897,0.34087194314920993,0.42297080049864455,0.4328575373121998,0.5248431314751897,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.40460968017578125,0.2612424667877891,0.4900594486354584,0.3587710606105,0.41930793952552375,0.42441525462297924,0.4900594486354584,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.4135475158691406,0.26718948170869167,0.45211848274011124,0.3951237461645204,0.42266150594830826,0.4236211144523158,0.45211848274011124,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.4149208068847656,0.2693229061333708,0.46380128374769325,0.3910956537083834,0.4258998312491935,0.4274484687280383,0.46380128374769325,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.41583251953125,0.2705734148916248,0.46662331119055067,0.39172698352925006,0.4275382347078504,0.42917514735990037,0.46662331119055067,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.41812896728515625,0.2705642271293967,0.45920568466250083,0.3970922187095348,0.42702108164195296,0.42814895168601785,0.45920568466250083,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.3923835754394531,0.24910767184203936,0.48985895117344863,0.33636912764611804,0.4059229336658071,0.4131140394097833,0.48985895117344863,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.31121063232421875,0.15878687312563336,0.23154809856175232,0.33568393924341094,0.2787955843436739,0.28361601890258165,0.33568393924341094,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.39910888671875,0.24996659361413162,0.3546166806320983,0.4585918472886413,0.40326705624243603,0.40660426396036975,0.4585918472886413,NA,NA
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.fa,fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.4932746887207031,0.36086017757561906,0.472399747753289,0.6044833921251858,0.5343760866290614,0.5384415699392374,0.6044833921251858,NA,NA
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.fa,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.fa,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.3905601501464844,0.24060763248289255,0.3650722062958221,0.41374288609120996,0.3886464051866671,0.38940754619351603,0.41374288609120996,NA,NA
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.fa,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.37326812744140625,0.21836180052513507,0.3531807131467072,0.36388196672616646,0.35849141204438056,0.3585313399364368,0.36388196672616646,NA,NA
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.fa,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.3863105773925781,0.2347765085122514,0.40112456546514164,0.36148340047592126,0.3807884871405196,0.3813039829705315,0.40112456546514164,NA,NA
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.fa,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.3578300476074219,0.20234881987249906,0.33084675111365774,0.34253453254806115,0.3366399222281301,0.33669064183085945,0.34253453254806115,NA,NA
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.fa,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.3240470886230469,0.18359472317711603,0.23892583228551129,0.44220777995415633,0.3250459380897953,0.3405668061198338,0.44220777995415633,NA,NA
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.fa,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.34705352783203125,0.19098774798692933,0.29726636545202345,0.3481952832334028,0.321724643622977,0.32273082434271316,0.3481952832334028,NA,NA
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.fa,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.3537139892578125,0.19906041116026352,0.30466975688168435,0.36478268650427487,0.3333740427986335,0.3347262216929796,0.36478268650427487,NA,NA
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.fa,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.3339195251464844,0.18144774964474453,0.2672334878278281,0.36111741008467274,0.310648780799602,0.3141754489562504,0.36111741008467274,NA,NA
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.fa,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.3967552185058594,0.2457151141621871,0.40389398497552376,0.38552634081915466,0.3946033072675396,0.3947101628973392,0.40389398497552376,NA,NA
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.fa,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.4141273498535156,0.2677276306383924,0.4653023102718658,0.3866977662905812,0.42418317273552647,0.4260000382812235,0.4653023102718658,NA,NA
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.fa,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.41033935546875,0.2615804948496822,0.42867692558134673,0.40158128129531745,0.4149079765884173,0.4151291034383321,0.42867692558134673,NA,NA
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.fa,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.4140625,0.26701106965409793,0.3991896676919033,0.4464109895721701,0.4221405625870704,0.4228003286320367,0.4464109895721701,NA,NA
fBrain-DS16302.hotspot.twopass.fdr0.05.merge.fa,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,18,NA,20,20,0.4091377258300781,0.260085460977725,0.39769217324162026,0.42911411828696633,0.4131044980028726,0.41340314576429327,0.42911411828696633,NA,NA
