file1,file2,sketch_type,mode,precision,num_hashes,kmer_size,window_size,reg_eq_similarity,jaccard_similarity_ie,containment_AB,containment_BA,cosketch_geom,cosketch_arith,cosketch_max,ref1,ref2
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,12,NA,10,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,12,NA,10,30,0.902099609375,0.8654220932971305,0.9299133795302159,0.9258088833157,0.9278588618336292,0.9278611314229579,0.9299133795302159,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,12,NA,10,30,0.885986328125,0.8477020123245077,0.9055569628674088,0.9299150429483775,0.917655186885057,0.9177360029078931,0.9299150429483775,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,12,NA,10,30,0.868896484375,0.8186958430307006,0.9072266612926235,0.8934997726831534,0.9003370566832486,0.9003632169878885,0.9072266612926235,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,12,NA,10,30,0.885498046875,0.8462998483355096,0.9166571580342565,0.9168475312981856,0.9167523397245948,0.9167523446662211,0.9168475312981856,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,12,NA,10,30,0.882080078125,0.8400930704186685,0.9017474166114067,0.9247389075466095,0.9131708059942617,0.913243162079008,0.9247389075466095,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,12,NA,10,30,0.87353515625,0.8272655142482267,0.8628130099707367,0.952560513458658,0.9065768603910731,0.9076867617146973,0.952560513458658,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,12,NA,10,30,0.885009765625,0.8440714064971084,0.9020444959578712,0.9292461515756146,0.9155443060927291,0.9156453237667429,0.9292461515756146,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,12,NA,10,30,0.880126953125,0.8294673774243051,0.88932471256293,0.9249459611593516,0.9069604738048309,0.9071353368611408,0.9249459611593516,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,12,NA,10,30,0.87451171875,0.8268944771635163,0.8850622917252837,0.9263718061821111,0.9054815038250255,0.9057170489536974,0.9263718061821111,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,12,NA,10,30,0.87939453125,0.8297976893992526,0.9148589158275575,0.8992415121060721,0.907016601189027,0.9070502139668148,0.9148589158275575,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,12,NA,10,30,0.8828125,0.8376243673836508,0.9243179283029976,0.8993018172491393,0.9117240770314479,0.9118098727760684,0.9243179283029976,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,12,NA,10,30,0.88134765625,0.8324640882570419,0.9135271221030727,0.9036731659822659,0.908586785420937,0.9086001440426693,0.9135271221030727,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,12,NA,10,30,0.883544921875,0.8365437280078123,0.9064935645715343,0.9155471969441609,0.9110091339231395,0.9110203807578476,0.9155471969441609,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,12,NA,10,30,0.871337890625,0.8264005256080792,0.9116871219622956,0.8983116059733455,0.9049746530567401,0.9049993639678205,0.9116871219622956,NA,NA
fBrain-DS14718.hotspot.twopass.fdr0.05.merge.fa,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.fa,minimizer,D,12,NA,10,30,0.878173828125,0.8313607884919252,0.9099340138608685,0.9059067164933435,0.907918132169585,0.907920365177106,0.9099340138608685,NA,NA
