precision,estimator,n,pearson,spearman,kendall,mae,rmse,comparisons,discordant,discordant_pct,tied,tau_a,tau_b,max_inverted_gap,clamped_at_zero,c_ols_intercept,c_constrained,c_pointwise,max_log_ratio,max_size_ratio,cor_raw_logratio,cor_constrained_logratio,cor_ols_logratio,cor_pointwise_logratio,cor_freeslope_logratio,n_files,tau_b_se,tau_b_min,tau_b_max,discordant_pct_se,discordant_pct_min,discordant_pct_max
18,Inclusion–exclusion (jaccard_similarity_ie),190,0.9999126286390595,0.9996553337969705,0.9883040935672517,0.0011516575191659326,0.0014369029347962273,17955,105,0.5847953216374269,0,0.9883040935672515,0.9883040935672517,0.004911999999999972,0,0.1786085437615377,0.19694151357392786,0.20046223481817294,0.7879089159090765,2.198793753008547,-0.15701559551752822,-0.8268704728031592,-0.8876575383706489,-0.8148089448596303,-0.8968500310981831,20,0.0015786288203175933,0.9940832473340214,0.9954592363261096,0.07893144101587891,0.22703818369453044,0.2958376332989336
18,Register-equality (jaccard_similarity),190,0.9971746161352669,0.9937312740839883,0.9505430242272349,0.13791033521021792,0.138829639884606,17955,444,2.472848788638262,0,0.9505430242272348,0.9505430242272349,0.03027799999999997,0,0.1786085437615377,0.19694151357392786,0.20046223481817294,0.7879089159090765,2.198793753008547,-0.15701559551752822,-0.8268704728031592,-0.8876575383706489,-0.8148089448596303,-0.8968500310981831,20,0.017282503905378523,0.9463364293085657,0.9628482972136224,0.864125195268927,1.8575851393188854,2.6831785345717236
21,Inclusion–exclusion (jaccard_similarity_ie),190,0.9999873652535669,0.9998740306263039,0.994653299916458,4.2970420511247235e-4,5.409112193237063e-4,17955,48,0.2673350041771094,0,0.9946532999164578,0.994653299916458,0.001690999999999998,0,0.17831105025483304,0.19683430054644135,0.20038950166047084,0.7879089159090765,2.198793753008547,-0.16002056527265635,-0.8276906967248743,-0.8902706747427909,-0.8153656641432255,-0.9025489655349415,20,0.0015786288203175933,0.9940832473340214,0.9954592363261096,0.07893144101587891,0.22703818369453044,0.2958376332989336
21,Register-equality (jaccard_similarity),190,0.997204190774161,0.9939342247416095,0.9510999721526039,0.1378467803460372,0.13875647647504796,17955,439,2.4450013923698135,0,0.9510999721526038,0.9510999721526039,0.025032999999999972,0,0.17831105025483304,0.19683430054644135,0.20038950166047084,0.7879089159090765,2.198793753008547,-0.16002056527265635,-0.8276906967248743,-0.8902706747427909,-0.8153656641432255,-0.9025489655349415,20,0.017282503905378523,0.9463364293085657,0.9628482972136224,0.864125195268927,1.8575851393188854,2.6831785345717236
23,Inclusion–exclusion (jaccard_similarity_ie),190,0.9999974418691342,0.9999282674399785,0.9967697020328601,2.022278126941237e-4,2.4958674175020904e-4,17955,29,0.1615148983570036,0,0.99676970203286,0.9967697020328601,6.379999999999997e-4,0,0.1779630519860837,0.19658867957765364,0.20016286107839243,0.7879089159090765,2.198793753008547,-0.1687371887281456,-0.8320821258611375,-0.8941862079270226,-0.8198093558508667,-0.9056146339999954,20,0.0015786288203175933,0.9940832473340214,0.9954592363261096,0.07893144101587891,0.22703818369453044,0.2958376332989336
23,Register-equality (jaccard_similarity),190,0.9971210045178283,0.9935580661951562,0.9496519075466446,0.13768198760644568,0.13859165612347407,17955,452,2.5174046226677804,0,0.9496519075466444,0.9496519075466446,0.026720999999999995,0,0.1779630519860837,0.19658867957765364,0.20016286107839243,0.7879089159090765,2.198793753008547,-0.1687371887281456,-0.8320821258611375,-0.8941862079270226,-0.8198093558508667,-0.9056146339999954,20,0.017282503905378523,0.9463364293085657,0.9628482972136224,0.864125195268927,1.8575851393188854,2.6831785345717236
