corpus,method,size_class,num_intervals,subB,rep,run_id,file_a,file_b,jaccard,jaccard_ie,containment_AB,containment_BA,wall_time,cpu_time,max_rss_mb,sketch_creation_time,comparison_time,pair_time,write_time,precision,threads,metrics
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,0.3979454040527344,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,0.4477043151855469,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,0.4582786560058594,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,0.46402740478515625,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,0.46970367431640625,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,0.4637718200683594,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,0.468841552734375,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,0.4637031555175781,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,0.43781280517578125,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,0.3330268859863281,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,0.43670654296875,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,0.6208648681640625,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,0.4041328430175781,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
