input,n_clusters,column,ari,nmi,partition_identical
hammock_mnmzr_p24_jaccD_k10_w30_full.csv,10,jaccard_similarity,0.9101796407185628,0.9609882289630555,TRUE
hammock_mnmzr_p24_jaccD_k10_w30_full.csv,10,jaccard_similarity_ie,0.9101796407185628,0.9609882289630555,TRUE
