corpus,method,size_class,num_intervals,subB,rep,run_id,file_a,file_b,jaccard,jaccard_ie,containment_AB,containment_BA,wall_time,cpu_time,max_rss_mb,sketch_creation_time,comparison_time,pair_time,write_time,precision,threads,metrics
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS14718.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,0.2415322636197625,0.2415322636197625,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS14718.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,0.15401569773995744,0.15401569773995744,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS14718.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,0.24949532520038864,0.24949532520038864,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,0.23208329309055784,0.23208329309055784,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,0.20965573200250134,0.20965573200250134,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,0.226564549975924,0.226564549975924,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,0.19560020206379242,0.19560020206379242,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,0.17896578619606196,0.17896578619606196,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,0.18480327713869357,0.18480327713869357,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,0.1921611386742457,0.1921611386742457,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,0.17746709554755408,0.17746709554755408,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
